Dato;Pris;Fellesgjeld;Totalpris;BRA;Boligtype;Eieform;Byggeår;Fylke;Kommune;CityDistrict;Etasje;Soverom;Tomtestørrelse
2019-07-01;2600000;35000;2635000;60;Leilighet;Selveier;2004;Vestland;BERGEN;Årstad;2;1;4613,5
2019-07-01;6700000;0;6700000;251;Enebolig;Selveier;1958;Vestland;BERGEN;Ytrebygda;NULL;5;1317,5
2019-07-01;3480000;0;3480000;54;Leilighet;Selveier;2007;Vestland;BERGEN;Bergenhus;3;1;2062,6
2019-07-01;2975000;0;2975000;44;Leilighet;Selveier;1885;Vestland;BERGEN;Bergenhus;2;2;65
2019-07-01;1010000;310363;1320363;20;Leilighet;Borettslag;2005;Vestland;BERGEN;Årstad;3;NULL;492,4
2019-07-01;1700000;151332;1851332;55;Leilighet;Borettslag;1975;Vestland;BERGEN;Åsane;2;1;32289,2
2019-07-01;2995000;0;2995000;93;Leilighet;Selveier;2015;Vestland;BJØRNAFJORDEN;NULL;2;2;11426
2019-07-01;7750000;0;7750000;225;Enebolig;Selveier;1995;Vestland;BERGEN;Ytrebygda;NULL;3;2640
2019-07-01;7200000;0;7200000;89;Leilighet;Selveier;2018;Vestland;BERGEN;Bergenhus;2;3;7120,1
2019-07-01;2030000;0;2030000;27;Leilighet;Selveier;1899;Vestland;BERGEN;Bergenhus;2;1;128,7
2019-07-01;4980000;0;4980000;147;Enebolig;Selveier;2005;Vestland;ASKØY;NULL;NULL;4;1074
2019-07-01;3250000;0;3250000;60;Leilighet;Selveier;1912;Vestland;BERGEN;Årstad;1;2;323,6
2019-07-01;1900000;253000;2153000;54;Leilighet;Borettslag;1980;Vestland;BERGEN;Laksevåg;1;1;14045,8
2019-07-01;2710000;89801;2799801;117;Rekkehus;Borettslag;1988;Vestland;BERGEN;Åsane;NULL;3;33835,7
2019-07-01;3375000;0;3375000;71;Leilighet;Selveier;2014;Vestland;BERGEN;Årstad;1;2;5362,1
2019-07-01;3110000;0;3110000;41;Leilighet;Selveier;1916;Vestland;BERGEN;Bergenhus;1;1;204,3
2019-07-01;2670000;0;2670000;77;Leilighet;Selveier;1994;Vestland;BERGEN;Ytrebygda;2;3;12273,2
2019-07-01;2100000;287799;2387799;90;Leilighet;Borettslag;1964;Vestland;BERGEN;Bergenhus;2;2;37780
2019-07-01;2500000;0;2500000;64;Leilighet;Selveier;2006;Vestland;ALVER;NULL;1;2;1629,4
2019-07-01;2290000;0;2290000;38;Leilighet;Selveier;1971;Vestland;BERGEN;Bergenhus;4;NULL;1353,5
2019-07-01;2340000;614744;2954744;63;Leilighet;Borettslag;1948;Vestland;BERGEN;Årstad;2;2;5096,4
2019-07-01;2700000;0;2700000;48;Leilighet;Selveier;2014;Vestland;BERGEN;Årstad;4;NULL;4328,1
2019-07-01;2125000;0;2125000;81;Leilighet;Selveier;1953;Vestland;BERGEN;Arna;2;1;715,5
2019-07-01;3500000;0;3500000;144;Tomannsbolig;Selveier;1930;Vestland;BERGEN;Laksevåg;NULL;5;1193
2019-07-01;4150000;0;4150000;88;Leilighet;Selveier;1938;Vestland;BERGEN;Bergenhus;1;3;442,9
2019-07-01;2480000;0;2480000;57;Leilighet;Borettslag;1991;Vestland;BERGEN;Bergenhus;1;1;781,2
2019-07-01;3860000;29957;3889957;72;Leilighet;Selveier;2006;Vestland;BERGEN;Bergenhus;2;2;1854,3
2019-07-01;1910000;130047;2040047;55;Leilighet;Borettslag;1972;Vestland;BERGEN;Åsane;3;1;110744,4
2019-07-01;2300000;857364;3157364;62;Leilighet;Borettslag;1948;Vestland;BERGEN;Årstad;2;2;5096,4
2019-07-01;2775000;0;2775000;58;Leilighet;Selveier;2016;Vestland;BERGEN;Ytrebygda;1;1;2211,8
2019-07-01;4750000;0;4750000;164;Enebolig;Selveier;2012;Vestland;BERGEN;Åsane;NULL;5;542,3
2019-07-01;1490000;0;1490000;19;Leilighet;Selveier;1890;Vestland;BERGEN;Bergenhus;1;NULL;197,6
2019-07-01;4175000;0;4175000;191;Enebolig;Selveier;1974;Vestland;BERGEN;Fyllingsdalen;NULL;4;944,4
2019-07-01;490000;0;490000;199;Enebolig;Selveier;1958;Vestland;ALVER;NULL;NULL;5;601,5
2019-07-01;2420000;0;2420000;73;Tomannsbolig;Selveier;2015;Vestland;BERGEN;Arna;1;2;15684
2019-07-01;2690000;505325;3195325;100;Leilighet;Borettslag;1977;Vestland;BERGEN;Fyllingsdalen;4;3;31323
2019-07-01;2300000;180000;2480000;84;Leilighet;Borettslag;1972;Vestland;BERGEN;Laksevåg;4;2;69785,8
2019-07-01;3280000;3474;3283474;50;Leilighet;Selveier;2014;Vestland;BERGEN;Årstad;5;1;2059,5
2019-07-01;5400000;0;5400000;160;Enebolig;Selveier;1996;Vestland;BERGEN;Åsane;NULL;4;412,5
2019-07-01;2470000;119776;2589776;56;Leilighet;Aksjeleilighet;1957;Vestland;BERGEN;Årstad;NULL;1;1447,6
2019-07-01;2100000;0;2100000;40;Leilighet;Selveier;1930;Vestland;BERGEN;Bergenhus;2;1;2882,5
2019-07-01;1875000;579483;2454483;40;Leilighet;Borettslag;2004;Vestland;BERGEN;Årstad;4;1;492,4
2019-07-01;1925000;0;1925000;28;Leilighet;Selveier;1938;Vestland;BERGEN;Bergenhus;2;1;1547,3
2019-07-01;1110000;319352;1429352;19;Leilighet;Borettslag;2005;Vestland;BERGEN;Årstad;7;NULL;492,4
2019-07-01;1950000;579839;2529839;40;Leilighet;Borettslag;2005;Vestland;BERGEN;Årstad;7;1;492,4
2019-07-01;2350000;0;2350000;81;Leilighet;Selveier;2014;Vestland;ØYGARDEN;NULL;2;3;7645,1
2019-07-01;1840000;0;1840000;40;Leilighet;Selveier;1920;Vestland;BERGEN;Fana;3;NULL;932,5
2019-07-01;1750000;580495;2330495;40;Leilighet;Borettslag;2005;Vestland;BERGEN;Årstad;7;1;492,4
2019-07-01;3150000;0;3150000;122;Rekkehus;Borettslag;1988;Vestland;BERGEN;Laksevåg;NULL;3;38349,7
2019-07-01;1160000;312977;1472977;19;Leilighet;Borettslag;2005;Vestland;BERGEN;Årstad;6;1;492,4
2019-07-01;1925000;240000;2165000;27;Leilighet;Borettslag;1895;Vestland;BERGEN;Bergenhus;2;1;130,7
2019-07-01;2140000;0;2140000;27;Leilighet;Borettslag;1948;Vestland;BERGEN;Bergenhus;5;NULL;1123,7
2019-07-01;2200000;37538;2237538;69;Leilighet;Borettslag;1968;Vestland;BERGEN;Fyllingsdalen;NULL;2;79252,8
2019-07-01;4350000;0;4350000;130;Tomannsbolig;Selveier;2015;Vestland;BERGEN;Fana;NULL;3;3082
2019-07-01;2950000;0;2950000;81;Leilighet;Selveier;2014;Vestland;BERGEN;Åsane;1;2;766
2019-07-01;2700000;249253;2949253;66;Leilighet;Borettslag;1957;Vestland;BERGEN;Årstad;1;2;19448
2019-07-01;5300000;0;5300000;86;Leilighet;Selveier;2018;Vestland;BERGEN;Årstad;6;2;2347,8
2019-07-01;1550000;330625;1880625;74;Leilighet;Borettslag;1968;Vestland;BERGEN;Laksevåg;2;2;35284
2019-07-01;2965000;347143;3312143;59;Leilighet;Aksjeleilighet;1951;Vestland;BERGEN;Årstad;1;2;3859,9
2019-07-01;2500000;222097;2722097;99;Leilighet;Borettslag;1974;Vestland;BERGEN;Laksevåg;3;3;56824,3
2019-07-01;1150000;95831;1245831;23;Leilighet;Borettslag;1969;Vestland;BERGEN;Fana;1;NULL;50831,2
2019-07-01;2925000;0;2925000;59;Leilighet;Selveier;1948;Vestland;BERGEN;Årstad;2;2;409,2
2019-07-01;2100000;0;2100000;46;Leilighet;Selveier;1923;Vestland;BERGEN;Årstad;2;1;712,3
2019-07-01;3450000;127038;3577038;85;Leilighet;Borettslag;1972;Vestland;BERGEN;Fana;3;3;57191,9
2019-07-01;1950000;224000;2174000;58;Leilighet;Borettslag;1956;Vestland;BERGEN;Laksevåg;1;2;2398,7
2019-07-01;2825000;189867;3014867;54;Leilighet;Borettslag;1910;Vestland;BERGEN;Årstad;2;2;250,5
2019-07-01;2990000;125290;3115290;106;Leilighet;Borettslag;1983;Vestland;BERGEN;Fyllingsdalen;3;3;13264,7
2019-07-01;1990000;323000;2313000;64;Leilighet;Borettslag;1979;Vestland;BERGEN;Laksevåg;4;2;38397,2
2019-07-01;2650000;83587;2733587;52;Leilighet;Selveier;1898;Vestland;BERGEN;Bergenhus;4;1;126,3
2019-07-01;2990000;0;2990000;122;Tomannsbolig;Selveier;1963;Vestland;BERGEN;Åsane;NULL;2;661,1
2019-07-01;2050000;130047;2180047;55;Leilighet;Borettslag;1972;Vestland;BERGEN;Åsane;4;1;110744,4
2019-07-01;1575000;0;1575000;26;Leilighet;Borettslag;1960;Vestland;BERGEN;Årstad;NULL;1;406,7
2019-07-01;2590000;154493;2744493;71;Leilighet;Aksjeleilighet;1958;Vestland;BERGEN;Årstad;4;2;10593,9
2019-07-01;8840000;NULL;8840000;132;Leilighet;Aksjeleilighet;1924;Vestland;BERGEN;Bergenhus;2;3;2046,1
2019-07-01;2250000;335884;2585884;81;Leilighet;Aksjeleilighet;1958;Vestland;BERGEN;Årstad;5;2;760,4
2019-07-01;1790000;526041;2316041;52;Leilighet;Borettslag;1959;Vestland;BERGEN;Laksevåg;1;2;1339,3
2019-07-01;2900000;0;2900000;52;Leilighet;Selveier;2012;Vestland;BERGEN;Fana;5;1;15130,7
2019-07-01;2100000;0;2100000;59;Leilighet;Selveier;1953;Vestland;ASKØY;NULL;1;2;1246,8
2019-07-01;2300000;167000;2467000;58;Leilighet;Borettslag;1934;Vestland;BERGEN;Årstad;NULL;2;253
2019-07-01;1960000;208000;2168000;79;Leilighet;Borettslag;1971;Vestland;BERGEN;Laksevåg;3;2;46771,6
2019-07-01;2490000;39591;2529591;84;Leilighet;Borettslag;1968;Vestland;BERGEN;Fyllingsdalen;2;3;54319,1
2019-07-01;5000000;0;5000000;225;Enebolig;Selveier;1951;Vestland;BERGEN;Fana;NULL;5;1029,3
2019-07-01;2290000;33301;2323301;74;Leilighet;Borettslag;1968;Vestland;BERGEN;Fyllingsdalen;3;2;54319,1
2019-07-01;2430000;48000;2478000;76;Leilighet;Borettslag;1969;Vestland;BERGEN;Laksevåg;2;3;9584,1
2019-07-01;3700000;23020;3723020;134;Rekkehus;Borettslag;1989;Vestland;BERGEN;Ytrebygda;NULL;3;22386,2
2019-07-01;2600000;0;2600000;86;Leilighet;Selveier;1989;Vestland;BERGEN;Åsane;2;3;10306,5
2019-07-01;2125000;175000;2300000;80;Leilighet;Borettslag;1972;Vestland;BERGEN;Laksevåg;7;2;69785,8
2019-07-01;2120000;173645;2293645;84;Leilighet;Borettslag;1972;Vestland;BERGEN;Laksevåg;7;2;69785,8
2019-07-01;2600000;168548;2768548;65;Leilighet;Borettslag;1959;Vestland;BERGEN;Årstad;2;2;19448
2019-07-01;2625000;0;2625000;111;Leilighet;Selveier;1986;Vestland;BERGEN;Fana;3;3;23174,7
2019-07-01;1700000;574880;2274880;40;Leilighet;Borettslag;2004;Vestland;BERGEN;Årstad;4;1;492,4
2019-07-01;2300000;37557;2337557;69;Leilighet;Borettslag;1966;Vestland;BERGEN;Fyllingsdalen;4;2;54319,1
2019-07-01;2470000;278985;2748985;92;Leilighet;Borettslag;1979;Vestland;BERGEN;Åsane;3;3;33793,1
2019-07-01;3570000;0;3570000;108;Leilighet;Selveier;1929;Vestland;BERGEN;Årstad;2;3;659,5
2019-07-01;2250000;257420;2507420;66;Leilighet;Borettslag;1959;Vestland;BERGEN;Årstad;3;2;19448
2019-07-01;2300000;220467;2520467;90;Leilighet;Borettslag;1972;Vestland;BERGEN;Laksevåg;4;3;17013,3
2019-07-01;3000000;169375;3169375;66;Leilighet;Aksjeleilighet;1956;Vestland;BERGEN;Årstad;NULL;2;3399,9
2019-07-01;6000000;0;6000000;87;Leilighet;Selveier;2018;Vestland;BERGEN;Bergenhus;1;2;7120,1
2019-07-01;4400000;2021;4402021;67;Leilighet;Borettslag;2007;Vestland;BERGEN;Bergenhus;6;2;3306,1
2019-07-01;2630000;151017;2781017;72;Leilighet;Aksjeleilighet;1958;Vestland;BERGEN;Årstad;2;2;10593,9
2019-07-01;1900000;147000;2047000;42;Leilighet;Borettslag;1973;Vestland;BERGEN;Laksevåg;3;1;16201,1
2019-07-01;3600000;0;3600000;179;Enebolig;Selveier;1967;Vestland;BERGEN;Arna;NULL;6;1496,3
2019-07-01;2600000;66786;2666786;99;Leilighet;Borettslag;1976;Vestland;BERGEN;Åsane;5;3;30565,8
2019-07-01;5200000;0;5200000;110;Tomannsbolig;Selveier;1777;Vestland;BERGEN;Bergenhus;NULL;7;316,6
2019-07-01;2380000;208000;2588000;80;Leilighet;Borettslag;1971;Vestland;BERGEN;Laksevåg;2;2;46771,6
2019-07-01;1750000;346000;2096000;71;Leilighet;Borettslag;1969;Vestland;BERGEN;Laksevåg;9;1;47121,5
2019-07-01;1890000;365242;2255242;53;Leilighet;Borettslag;1975;Vestland;BERGEN;Åsane;5;1;118334,1
2019-07-01;2050000;5000;2055000;37;Leilighet;Borettslag;1900;Vestland;BERGEN;Bergenhus;2;1;134,5
2019-07-01;1850000;396000;2246000;81;Leilighet;Borettslag;1971;Vestland;BERGEN;Laksevåg;10;2;47121,5
2019-07-01;2315000;141204;2456204;72;Leilighet;Borettslag;1973;Vestland;BERGEN;Åsane;3;2;110744,4
2019-07-01;2110000;27672;2137672;71;Leilighet;Aksjeleilighet;1959;Vestland;BERGEN;Årstad;4;2;7018,9
2019-07-01;2400000;716907;3116907;62;Leilighet;Borettslag;1948;Vestland;BERGEN;Årstad;1;2;5096,4
2019-07-01;1790000;397000;2187000;80;Leilighet;Borettslag;1971;Vestland;BERGEN;Laksevåg;11;2;47121,5
2019-07-01;2720000;23917;2743917;58;Leilighet;Aksjeleilighet;1959;Vestland;BERGEN;Årstad;3;2;7018,9
2019-07-01;1770000;180993;1950993;67;Leilighet;Borettslag;1971;Vestland;BERGEN;Laksevåg;NULL;NULL;46771,6
2019-07-01;1100000;1111043;2211043;NULL;Leilighet;Borettslag;2008;Vestland;BERGEN;Laksevåg;NULL;1;8765
2019-07-01;2100000;177000;2277000;84;Leilighet;Borettslag;1972;Vestland;BERGEN;Laksevåg;1;2;69785,8
2019-07-01;4100000;287712;4387712;138;Rekkehus;Borettslag;1979;Vestland;BERGEN;Laksevåg;NULL;3;141724
2019-07-01;2230000;208219;2438219;70;Leilighet;Borettslag;1964;Vestland;BERGEN;Bergenhus;9;2;8561,6
2019-07-01;2350000;27449;2377449;68;Leilighet;Borettslag;1967;Vestland;BERGEN;Fyllingsdalen;3;2;39087
2019-07-01;2800000;81000;2881000;61;Leilighet;Aksjeleilighet;1950;Vestland;BERGEN;Bergenhus;2;2;2506,6
2019-07-01;2310000;321136;2631136;91;Leilighet;Borettslag;1974;Vestland;BERGEN;Fyllingsdalen;4;2;21825,5
2019-07-01;2300000;169805;2469805;56;Leilighet;Borettslag;1962;Vestland;BERGEN;Bergenhus;8;1;8561,6
2019-07-01;3000000;1610120;4610120;83;Leilighet;Borettslag;2006;Vestland;BERGEN;Bergenhus;5;2;2146,8
2019-07-01;1575000;960307;2535307;52;Leilighet;Borettslag;2007;Vestland;BERGEN;Åsane;1;1;12559,5
2019-07-01;2250000;0;2250000;51;Leilighet;Selveier;1929;Vestland;BERGEN;Årstad;1;1;247,9
2019-07-01;2250000;40414;2290414;73;Leilighet;Borettslag;1970;Vestland;BERGEN;Fyllingsdalen;2;3;79252,8
2019-07-01;2400000;521863;2921863;105;Leilighet;Borettslag;1967;Vestland;BERGEN;Årstad;5;2;408,2
2019-07-01;2535000;174270;2709270;62;Leilighet;Borettslag;1956;Vestland;BERGEN;Årstad;2;2;41767,4
2019-07-01;2300000;131957;2431957;52;Leilighet;Borettslag;1951;Vestland;BERGEN;Bergenhus;NULL;1;2475,4
2019-07-01;2600000;0;2600000;49;Leilighet;Borettslag;2007;Vestland;BERGEN;Laksevåg;2;1;8765
2019-07-01;2680000;27464;2707464;84;Rekkehus;Borettslag;1982;Vestland;BERGEN;Fana;NULL;2;6835,3
2019-07-01;1090000;2548985;3638985;75;Leilighet;Borettslag;2008;Vestland;BERGEN;Fyllingsdalen;3;2;16122,6
2019-07-01;2625000;244672;2869672;103;Leilighet;Aksjeleilighet;1958;Vestland;BERGEN;Årstad;7;2;48704,6
2019-07-01;3125000;131016;3256016;111;Rekkehus;Borettslag;1964;Vestland;BERGEN;Fyllingsdalen;NULL;4;74152,1
2019-07-01;1980000;179000;2159000;80;Leilighet;Borettslag;1972;Vestland;BERGEN;Laksevåg;13;2;69785,8
2019-07-01;2550000;36953;2586953;81;Leilighet;Borettslag;1968;Vestland;BERGEN;Fyllingsdalen;4;3;54319,1
2019-07-01;1950000;130047;2080047;56;Leilighet;Borettslag;1972;Vestland;BERGEN;Åsane;2;1;110744,4
2019-07-01;2945000;0;2945000;114;Tomannsbolig;Selveier;1977;Vestland;BJØRNAFJORDEN;NULL;NULL;3;318,8
2019-07-01;1575000;153000;1728000;48;Leilighet;Borettslag;1970;Vestland;BERGEN;Laksevåg;9;1;46771,6
2019-07-01;1750000;7081;1757081;45;Leilighet;Borettslag;1973;Vestland;BERGEN;Fana;1;1;29493,6
2019-07-01;2650000;161535;2811535;57;Leilighet;Borettslag;1960;Vestland;BERGEN;Bergenhus;5;1;773,2
2019-07-01;3200000;62650;3262650;107;Rekkehus;Borettslag;1983;Vestland;BERGEN;Åsane;2;3;34428,8
2019-07-01;2300000;203100;2503100;96;Leilighet;Borettslag;1976;Vestland;BERGEN;Åsane;3;2;15288,4
2019-07-01;2750000;130000;2880000;73;Leilighet;Borettslag;1960;Vestland;BERGEN;Årstad;4;2;2971,4
2019-07-01;1550000;596587;2146587;34;Leilighet;Borettslag;1948;Vestland;BERGEN;Årstad;4;1;1766,4
2019-07-01;2650000;52535;2702535;62;Leilighet;Aksjeleilighet;1954;Vestland;BERGEN;Årstad;1;2;2805,4
2019-07-01;3440000;67317;3507317;79;Leilighet;Selveier;2004;Vestland;BERGEN;Ytrebygda;2;2;9586
2019-07-01;1980000;34764;2014764;55;Leilighet;Borettslag;1963;Vestland;BERGEN;Laksevåg;8;1;2126,4
2019-07-01;2400000;146334;2546334;70;Leilighet;Borettslag;1962;Vestland;BERGEN;Årstad;2;2;38166,7
2019-07-01;3300000;122815;3422815;87;Leilighet;Borettslag;1981;Vestland;BERGEN;Årstad;2;2;8078,1
2019-07-01;2205000;406991;2611991;73;Leilighet;Borettslag;1963;Vestland;BERGEN;Fyllingsdalen;4;3;94349,3
2019-07-01;1900000;734329;2634329;100;Leilighet;Borettslag;1988;Vestland;BERGEN;Åsane;4;3;14265
2019-07-01;3100000;75336;3175336;72;Leilighet;Aksjeleilighet;1926;Vestland;BERGEN;Årstad;3;2;3860
2019-07-01;1475000;823201;2298201;33;Leilighet;Borettslag;1965;Vestland;BERGEN;Bergenhus;4;1;NULL
2019-07-01;1910000;130047;2040047;55;Leilighet;Borettslag;1973;Vestland;BERGEN;Åsane;8;1;110744,4
2019-07-01;1370000;1055864;2425864;80;Leilighet;Borettslag;2004;Vestland;BERGEN;Ytrebygda;1;2;NULL
2019-07-01;2100000;24695;2124695;58;Leilighet;Aksjeleilighet;1959;Vestland;BERGEN;Årstad;4;1;7018,9
2019-06-01;1890000;7081;1897081;46;Leilighet;Borettslag;1973;Vestland;BERGEN;Fana;4;1;29493,6
2019-06-01;5225000;0;5225000;78;Leilighet;Borettslag;2009;Vestland;BERGEN;Årstad;2;2;1478,1
2019-06-01;1950000;377381;2327381;69;Leilighet;Borettslag;1982;Vestland;BERGEN;Fana;2;1;14399,3
2019-06-01;3750000;0;3750000;240;Enebolig;Selveier;1978;Vestland;ØYGARDEN;NULL;NULL;5;3106
2019-06-01;1150000;95831;1245831;17;Leilighet;Borettslag;1966;Vestland;BERGEN;Fana;2;NULL;50831,2
2019-06-01;1765000;99365;1864365;63;Leilighet;Borettslag;1978;Vestland;BERGEN;Åsane;2;1;52540,8
2019-06-01;3050000;549850;3599850;127;Rekkehus;Borettslag;1975;Vestland;BERGEN;Åsane;1;3;118334,1
2019-06-01;2850000;66786;2916786;103;Leilighet;Borettslag;1976;Vestland;BERGEN;Åsane;4;3;30565,8
2019-06-01;1650000;395000;2045000;67;Leilighet;Borettslag;1976;Vestland;BERGEN;Laksevåg;1;1;54721,8
2019-06-01;2125000;637976;2762976;56;Leilighet;Borettslag;1934;Vestland;BERGEN;Bergenhus;2;NULL;190,6
2019-06-01;2900000;17696;2917696;57;Leilighet;Borettslag;1987;Vestland;BERGEN;Årstad;2;1;7639,6
2019-06-01;3325000;0;3325000;135;Tomannsbolig;Selveier;1959;Vestland;BERGEN;Fana;NULL;3;332,2
2019-06-01;2550000;100538;2650538;76;Leilighet;Aksjeleilighet;1950;Vestland;BERGEN;Årstad;2;2;13605,6
2019-06-01;1180000;850141;2030141;55;Leilighet;Borettslag;2006;Vestland;BERGEN;Fana;1;1;7864,8
2019-06-01;1740000;573533;2313533;40;Leilighet;Borettslag;2005;Vestland;BERGEN;Årstad;6;1;492,4
2019-06-01;1990000;317776;2307776;61;Leilighet;Borettslag;1972;Vestland;BERGEN;Fyllingsdalen;5;1;94349,3
2019-06-01;2300000;516000;2816000;100;Leilighet;Borettslag;1980;Vestland;BERGEN;Laksevåg;1;3;54721,8
2019-06-01;2350000;34886;2384886;97;Leilighet;Borettslag;1989;Vestland;BERGEN;Ytrebygda;1;2;12603,8
2019-06-01;2850000;0;2850000;52;Leilighet;Selveier;1900;Vestland;BERGEN;Bergenhus;1;1;231,3
2019-06-01;2450000;0;2450000;34;Leilighet;Borettslag;2005;Vestland;BERGEN;Bergenhus;2;1;NULL
2019-06-01;2750000;123467;2873467;78;Leilighet;Borettslag;1972;Vestland;BERGEN;Fyllingsdalen;1;2;37598,4
2019-06-01;1240000;138000;1378000;40;Leilighet;Borettslag;1976;Vestland;BERGEN;Laksevåg;1;1;88221
2019-06-01;2320000;41984;2361984;73;Leilighet;Borettslag;1970;Vestland;BERGEN;Fyllingsdalen;2;3;79252,8
2019-06-01;2350000;106475;2456475;63;Leilighet;Borettslag;1978;Vestland;BERGEN;Laksevåg;1;2;24660,4
2019-06-01;2600000;0;2600000;62;Tomannsbolig;Selveier;2002;Vestland;BERGEN;Ytrebygda;NULL;2;2674
2019-06-01;1200000;1075015;2275015;57;Leilighet;Borettslag;2007;Vestland;ASKØY;NULL;2;2;4638,6
2019-06-01;5610000;0;5610000;163;Enebolig;Selveier;2005;Vestland;BERGEN;Ytrebygda;NULL;6;720,7
2019-06-01;2185000;487606;2672606;80;Leilighet;Borettslag;1967;Vestland;BERGEN;Fyllingsdalen;4;3;25801,6
2019-06-01;2825000;0;2825000;89;Leilighet;Selveier;2015;Vestland;ØYGARDEN;NULL;2;3;2797,7
2019-06-01;2225000;545682;2770682;77;Leilighet;Borettslag;1970;Vestland;BERGEN;Åsane;4;2;65980,5
2019-06-01;1550000;959450;2509450;52;Leilighet;Borettslag;2007;Vestland;BERGEN;Åsane;2;1;12559,5
2019-06-01;2700000;257420;2957420;66;Leilighet;Borettslag;1957;Vestland;BERGEN;Årstad;3;2;19448
2019-06-01;2150000;406991;2556991;74;Leilighet;Borettslag;1963;Vestland;BERGEN;Fyllingsdalen;2;2;14024,8
2019-06-01;3300000;0;3300000;83;Leilighet;Borettslag;1939;Vestland;BERGEN;Årstad;3;3;254,7
2019-06-01;2600000;0;2600000;76;Leilighet;Selveier;2006;Vestland;BJØRNAFJORDEN;NULL;1;2;2035,1
2019-06-01;3900000;25859;3925859;113;Rekkehus;Borettslag;1982;Vestland;BERGEN;Fyllingsdalen;NULL;3;19484,6
2019-06-01;2175000;265127;2440127;63;Leilighet;Borettslag;1970;Vestland;BERGEN;Fana;4;2;23540,3
2019-06-01;1900000;134864;2034864;69;Leilighet;Borettslag;1973;Vestland;BERGEN;Åsane;1;2;110744,4
2019-06-01;2400000;11770;2411770;73;Leilighet;Borettslag;2007;Vestland;BERGEN;Åsane;3;2;12559,5
2019-06-01;2000000;337623;2337623;94;Leilighet;Borettslag;1968;Vestland;BERGEN;Laksevåg;12;2;35284
2019-06-01;2510000;479037;2989037;77;Leilighet;Borettslag;1982;Vestland;BERGEN;Åsane;4;2;12503
2019-06-01;2480000;112000;2592000;49;Leilighet;Borettslag;1928;Vestland;BERGEN;Årstad;1;2;317,3
2019-06-01;2950000;0;2950000;63;Leilighet;Borettslag;1937;Vestland;BERGEN;Årstad;4;2;333,3
2019-06-01;2850000;494991;3344991;101;Leilighet;Borettslag;2005;Vestland;BERGEN;Fyllingsdalen;2;2;16059,3
2019-06-01;2350000;413732;2763732;79;Leilighet;Borettslag;1965;Vestland;BERGEN;Årstad;11;2;408,1
2019-06-01;750000;1362584;2112584;51;Leilighet;Borettslag;2008;Vestland;ASKØY;NULL;1;2;5909,3
2019-06-01;2250000;92953;2342953;86;Leilighet;Borettslag;1975;Vestland;BERGEN;Åsane;3;3;61860,3
2019-06-01;2468000;202006;2670006;83;Leilighet;Borettslag;1973;Vestland;BERGEN;Fyllingsdalen;10;2;106025,1
2019-06-01;2980000;0;2980000;55;Leilighet;Selveier;2014;Vestland;BERGEN;Årstad;2;1;2176,8
2019-06-01;4100000;0;4100000;118;Tomannsbolig;Selveier;2003;Vestland;BERGEN;Åsane;NULL;3;9126
2019-06-01;790000;1555335;2345335;69;Leilighet;Borettslag;2008;Vestland;ASKØY;NULL;4;3;5909,3
2019-06-01;3149000;541688;3690688;77;Leilighet;Aksjeleilighet;1923;Vestland;BERGEN;Bergenhus;2;2;479,4
2019-06-01;1200000;302536;1502536;62;Leilighet;Borettslag;1987;Vestland;BERGEN;Laksevåg;1;1;25833,2
2019-06-01;4250000;0;4250000;124;Leilighet;Selveier;2005;Vestland;BERGEN;Ytrebygda;1;3;1612,3
2019-06-01;2850000;0;2850000;48;Leilighet;Selveier;2019;Vestland;BERGEN;Årstad;3;1;5108,7
2019-06-01;2300000;40993;2340993;54;Leilighet;Borettslag;1964;Vestland;BERGEN;Årstad;9;1;10436,7
2019-06-01;2480000;215959;2695959;91;Leilighet;Aksjeleilighet;1958;Vestland;BERGEN;Årstad;2;NULL;48704,6
2019-06-01;1950000;123212;2073212;45;Leilighet;Borettslag;1971;Vestland;BERGEN;Fyllingsdalen;NULL;1;12485,3
2019-06-01;2550000;179488;2729488;81;Leilighet;Borettslag;1976;Vestland;BERGEN;Åsane;1;2;15288,4
2019-06-01;2530000;148381;2678381;68;Leilighet;Borettslag;1960;Vestland;BERGEN;Bergenhus;1;2;5688,8
2019-06-01;1820000;217664;2037664;62;Leilighet;Borettslag;1966;Vestland;BERGEN;Bergenhus;2;1;37780
2019-06-01;1980000;545682;2525682;77;Leilighet;Borettslag;1970;Vestland;BERGEN;Åsane;2;2;47589,7
2019-06-01;1100000;95831;1195831;23;Leilighet;Borettslag;1969;Vestland;BERGEN;Fana;1;NULL;50831,2
2019-06-01;1850000;479505;2329505;93;Leilighet;Borettslag;1966;Vestland;BERGEN;Årstad;10;2;408,2
2019-06-01;2850000;135687;2985687;96;Leilighet;Borettslag;1977;Vestland;BERGEN;Åsane;2;3;52540,8
2019-06-01;1790000;123212;1913212;44;Leilighet;Borettslag;1971;Vestland;BERGEN;Fyllingsdalen;4;1;12485,3
2019-06-01;2500000;120000;2620000;66;Leilighet;Borettslag;1965;Vestland;BERGEN;Årstad;1;2;8605,9
2019-06-01;1550000;212000;1762000;82;Leilighet;Borettslag;1971;Vestland;BERGEN;Laksevåg;14;2;46771,6
2019-06-01;2275000;287799;2562799;91;Leilighet;Borettslag;1966;Vestland;BERGEN;Bergenhus;2;2;37780
